Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR32732975,WGS,140,6504966816,PRJNA1237248,SAMN47412750,Metagenome or environmental,3598797390,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019320,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000332238.fastq.gz,38.98 N 77.11 W,V000332238,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:43:00Z,1,V000332238,SRP570890
SRR32732976,WGS,129,4600812727,PRJNA1237248,SAMN47413334,Metagenome or environmental,2700691704,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019319,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000500024.fastq.gz,38.98 N 77.11 W,V000500024,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:38:00Z,1,V000500024,SRP570890
SRR32732977,WGS,131,5402320910,PRJNA1237248,SAMN47413333,Metagenome or environmental,3117597341,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019318,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000499999.fastq.gz,38.98 N 77.11 W,V000499999,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:47:00Z,1,V000499999,SRP570890
SRR32732978,WGS,127,3490597723,PRJNA1237248,SAMN47413332,Metagenome or environmental,2024161504,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019317,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000499974.fastq.gz,38.98 N 77.11 W,V000499974,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:38:00Z,1,V000499974,SRP570890
SRR32732979,WGS,128,4138110253,PRJNA1237248,SAMN47413331,Metagenome or environmental,2401300193,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019316,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000498962.fastq.gz,38.98 N 77.11 W,V000498962,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:40:00Z,1,V000498962,SRP570890
SRR32732980,WGS,131,5050255241,PRJNA1237248,SAMN47413244,Metagenome or environmental,3071829641,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019315,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000468783.fastq.gz,38.98 N 77.11 W,V000468783,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:44:00Z,1,V000468783,SRP570890
SRR32732981,WGS,132,4990680426,PRJNA1237248,SAMN47413243,Metagenome or environmental,2820408910,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019314,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000468594.fastq.gz,38.98 N 77.11 W,V000468594,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:41:00Z,1,V000468594,SRP570890
SRR32732982,WGS,137,6881021804,PRJNA1237248,SAMN47413242,Metagenome or environmental,3824451559,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019313,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000468579.fastq.gz,38.98 N 77.11 W,V000468579,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:44:00Z,1,V000468579,SRP570890
SRR32732983,WGS,136,5842285818,PRJNA1237248,SAMN47413241,Metagenome or environmental,3248508143,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019312,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000468474.fastq.gz,38.98 N 77.11 W,V000468474,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:39:00Z,1,V000468474,SRP570890
SRR32732984,WGS,139,6749303664,PRJNA1237248,SAMN47413240,Metagenome or environmental,3738593832,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019311,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000468439.fastq.gz,38.98 N 77.11 W,V000468439,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:47:00Z,1,V000468439,SRP570890
SRR32732985,WGS,136,6474933649,PRJNA1237248,SAMN47413239,Metagenome or environmental,3606510475,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019310,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000468434.fastq.gz,38.98 N 77.11 W,V000468434,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:40:00Z,1,V000468434,SRP570890
SRR32732986,WGS,135,5688557154,PRJNA1237248,SAMN47413238,Metagenome or environmental,3290300254,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019309,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000468274.fastq.gz,38.98 N 77.11 W,V000468274,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:42:00Z,1,V000468274,SRP570890
SRR32732987,WGS,136,4327161609,PRJNA1237248,SAMN47413237,Metagenome or environmental,2509535897,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019308,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000466345.fastq.gz,38.98 N 77.11 W,V000466345,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:43:00Z,1,V000466345,SRP570890
SRR32732988,WGS,132,5971372584,PRJNA1237248,SAMN47413236,Metagenome or environmental,3362766410,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019307,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000466282.fastq.gz,38.98 N 77.11 W,V000466282,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:39:00Z,1,V000466282,SRP570890
SRR32732989,WGS,135,5606054879,PRJNA1237248,SAMN47413235,Metagenome or environmental,3247893578,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019306,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000466192.fastq.gz,38.98 N 77.11 W,V000466192,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:42:00Z,1,V000466192,SRP570890
SRR32732990,WGS,134,7577879148,PRJNA1237248,SAMN47412740,Metagenome or environmental,4276573909,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019305,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000329866.fastq.gz,38.98 N 77.11 W,V000329866,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:45:00Z,1,V000329866,SRP570890
SRR32732991,WGS,140,7118447542,PRJNA1237248,SAMN47413234,Metagenome or environmental,3973711065,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019304,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000466187.fastq.gz,38.98 N 77.11 W,V000466187,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:43:00Z,1,V000466187,SRP570890
SRR32732992,WGS,137,5619924371,PRJNA1237248,SAMN47413233,Metagenome or environmental,3134199871,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019303,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000466132.fastq.gz,38.98 N 77.11 W,V000466132,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:42:00Z,1,V000466132,SRP570890
SRR32732993,WGS,135,4915561076,PRJNA1237248,SAMN47413232,Metagenome or environmental,2756102606,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019302,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000466107.fastq.gz,38.98 N 77.11 W,V000466107,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:39:00Z,1,V000466107,SRP570890
SRR32732994,WGS,134,4786647604,PRJNA1237248,SAMN47413231,Metagenome or environmental,2766666798,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019301,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000465367.fastq.gz,38.98 N 77.11 W,V000465367,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:41:00Z,1,V000465367,SRP570890
SRR32732995,WGS,133,5552973403,PRJNA1237248,SAMN47413230,Metagenome or environmental,3139838297,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019300,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000465317.fastq.gz,38.98 N 77.11 W,V000465317,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:41:00Z,1,V000465317,SRP570890
SRR32732996,WGS,131,5317041014,PRJNA1237248,SAMN47413229,Metagenome or environmental,3020508876,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019299,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000465257.fastq.gz,38.98 N 77.11 W,V000465257,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:43:00Z,1,V000465257,SRP570890
SRR32732997,WGS,133,8028062569,PRJNA1237248,SAMN47413228,Metagenome or environmental,4533211035,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019298,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000464042.fastq.gz,38.98 N 77.11 W,V000464042,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:47:00Z,1,V000464042,SRP570890
SRR32732998,WGS,135,5459250569,PRJNA1237248,SAMN47413227,Metagenome or environmental,3119810501,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019297,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000464032.fastq.gz,38.98 N 77.11 W,V000464032,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:42:00Z,1,V000464032,SRP570890
SRR32732999,WGS,137,5451204238,PRJNA1237248,SAMN47413226,Metagenome or environmental,3019949650,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019296,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000463967.fastq.gz,38.98 N 77.11 W,V000463967,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:41:00Z,1,V000463967,SRP570890
SRR32733000,WGS,134,3850707351,PRJNA1237248,SAMN47413225,Metagenome or environmental,2172143569,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019295,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000463852.fastq.gz,38.98 N 77.11 W,V000463852,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:43:00Z,1,V000463852,SRP570890
SRR32733001,WGS,136,6741794723,PRJNA1237248,SAMN47412739,Metagenome or environmental,3794251169,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019294,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000329852.fastq.gz,38.98 N 77.11 W,V000329852,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:48:00Z,1,V000329852,SRP570890
SRR32733002,WGS,132,4375951082,PRJNA1237248,SAMN47413224,Metagenome or environmental,2492219114,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019293,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000463847.fastq.gz,38.98 N 77.11 W,V000463847,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:39:00Z,1,V000463847,SRP570890
SRR32733003,WGS,133,5964769115,PRJNA1237248,SAMN47413223,Metagenome or environmental,3365037695,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019292,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000463827.fastq.gz,38.98 N 77.11 W,V000463827,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:42:00Z,1,V000463827,SRP570890
SRR32733004,WGS,130,4456815460,PRJNA1237248,SAMN47413222,Metagenome or environmental,2550380778,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019291,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000463051.fastq.gz,38.98 N 77.11 W,V000463051,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:43:00Z,1,V000463051,SRP570890
SRR32733005,WGS,138,5934051805,PRJNA1237248,SAMN47413221,Metagenome or environmental,3288811685,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019290,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000462991.fastq.gz,38.98 N 77.11 W,V000462991,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:40:00Z,1,V000462991,SRP570890
SRR32733006,WGS,124,2857936892,PRJNA1237248,SAMN47413220,Metagenome or environmental,1665038440,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019289,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000462961.fastq.gz,38.98 N 77.11 W,V000462961,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:40:00Z,1,V000462961,SRP570890
SRR32733007,WGS,136,7302373929,PRJNA1237248,SAMN47413219,Metagenome or environmental,4094477265,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019288,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000462781.fastq.gz,38.98 N 77.11 W,V000462781,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:47:00Z,1,V000462781,SRP570890
SRR32733008,WGS,136,4488960916,PRJNA1237248,SAMN47413218,Metagenome or environmental,2509275601,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019287,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000462761.fastq.gz,38.98 N 77.11 W,V000462761,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:40:00Z,1,V000462761,SRP570890
SRR32733009,WGS,136,4438409954,PRJNA1237248,SAMN47413217,Metagenome or environmental,2587717234,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019286,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000462716.fastq.gz,38.98 N 77.11 W,V000462716,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:40:00Z,1,V000462716,SRP570890
SRR32733010,WGS,135,6496707766,PRJNA1237248,SAMN47413216,Metagenome or environmental,3721802823,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019285,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000462686.fastq.gz,38.98 N 77.11 W,V000462686,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:48:00Z,1,V000462686,SRP570890
SRR32733011,WGS,138,7289436970,PRJNA1237248,SAMN47413215,Metagenome or environmental,4207574901,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019284,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000462616.fastq.gz,38.98 N 77.11 W,V000462616,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:44:00Z,1,V000462616,SRP570890
SRR32733012,WGS,140,7169296571,PRJNA1237248,SAMN47413128,Metagenome or environmental,3913253970,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019283,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000436614.fastq.gz,38.98 N 77.11 W,V000436614,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:49:00Z,1,V000436614,SRP570890
SRR32733013,WGS,128,5205390328,PRJNA1237248,SAMN47413127,Metagenome or environmental,3013941587,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019282,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000436599.fastq.gz,38.98 N 77.11 W,V000436599,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:40:00Z,1,V000436599,SRP570890
SRR32733014,WGS,135,8436986484,PRJNA1237248,SAMN47413126,Metagenome or environmental,4738626647,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019281,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000436562.fastq.gz,38.98 N 77.11 W,V000436562,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:47:00Z,1,V000436562,SRP570890
SRR32733015,WGS,138,4509552510,PRJNA1237248,SAMN47413125,Metagenome or environmental,2578597434,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019280,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000436437.fastq.gz,38.98 N 77.11 W,V000436437,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:40:00Z,1,V000436437,SRP570890
SRR32733016,WGS,134,6170964246,PRJNA1237248,SAMN47412729,Metagenome or environmental,3502344628,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019279,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000328691.fastq.gz,38.98 N 77.11 W,V000328691,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:46:00Z,1,V000328691,SRP570890
SRR32733017,WGS,135,4357090172,PRJNA1237248,SAMN47413124,Metagenome or environmental,2544830186,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019278,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000436377.fastq.gz,38.98 N 77.11 W,V000436377,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:42:00Z,1,V000436377,SRP570890
SRR32733018,WGS,135,1867873750,PRJNA1237248,SAMN47413123,Metagenome or environmental,1091378058,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019277,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000436357.fastq.gz,38.98 N 77.11 W,V000436357,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:36:00Z,1,V000436357,SRP570890
SRR32733019,WGS,129,4686259433,PRJNA1237248,SAMN47413122,Metagenome or environmental,2776776141,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019276,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000436337.fastq.gz,38.98 N 77.11 W,V000436337,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:45:00Z,1,V000436337,SRP570890
SRR32733020,WGS,139,5664625797,PRJNA1237248,SAMN47413121,Metagenome or environmental,3100395235,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019275,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000435093.fastq.gz,38.98 N 77.11 W,V000435093,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:42:00Z,1,V000435093,SRP570890
SRR32733021,WGS,139,7225636596,PRJNA1237248,SAMN47413120,Metagenome or environmental,4012993286,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019274,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000434983.fastq.gz,38.98 N 77.11 W,V000434983,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:44:00Z,1,V000434983,SRP570890
SRR32733022,WGS,135,7251998592,PRJNA1237248,SAMN47413119,Metagenome or environmental,4154568397,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019273,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000434943.fastq.gz,38.98 N 77.11 W,V000434943,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:46:00Z,1,V000434943,SRP570890
